#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 484000      6.25e-01      7.83e-04      2.17e-01    3.6e-05
 484100      6.19e-01      2.58e-04      2.15e-01    3.6e-05
 484200      2.96e-01      1.20e-03      1.02e-01    3.6e-05
 484300      1.24e+00      1.56e-03      4.32e-01    3.6e-05
 484400      6.33e-01      1.15e-04      2.20e-01    3.6e-05
 484500      6.18e-01      2.24e-03      2.10e-01    3.6e-05
 484600      6.56e-01      7.34e-04      2.28e-01    3.6e-05
 484700      2.76e-01      7.38e-04      9.55e-02    3.6e-05
 484800      5.58e-01      1.56e-04      1.94e-01    3.6e-05
 484900      2.88e-01      6.30e-04      1.00e-01    3.6e-05
 485000      6.21e-01      2.97e-05      2.21e-01    3.5e-05
 485100      2.74e-01      6.81e-04      9.70e-02    3.5e-05
 485200      5.81e-01      2.20e-03      2.02e-01    3.5e-05
 485300      6.24e-01      2.15e-03      2.18e-01    3.5e-05
 485400      2.45e-01      3.12e-04      8.72e-02    3.5e-05
 485500      7.48e-01      9.62e-04      2.65e-01    3.5e-05
 485600      6.45e-01      2.00e-03      2.26e-01    3.5e-05
 485700      6.18e-01      2.01e-03      2.16e-01    3.5e-05
 485800      1.10e+00      5.19e-03      3.89e-01    3.5e-05
 485900      2.45e-01      1.94e-03      8.28e-02    3.5e-05
 486000      6.60e-01      1.48e-03      2.33e-01    3.5e-05
 486100      5.91e-01      3.96e-04      2.10e-01    3.5e-05
 486200      2.80e-01      2.88e-03      9.12e-02    3.5e-05
 486300      2.98e-01      1.53e-03      1.04e-01    3.5e-05
 486400      6.73e-01      8.91e-04      2.39e-01    3.5e-05
 486500      6.72e-01      8.02e-04      2.39e-01    3.5e-05
 486600      6.35e-01      1.11e-03      2.25e-01    3.5e-05
 486700      6.86e-01      1.02e-04      2.44e-01    3.5e-05
 486800      6.10e-01      1.19e-03      2.16e-01    3.5e-05
 486900      6.24e-01      7.19e-05      2.22e-01    3.5e-05
 487000      6.15e-01      3.47e-03      2.07e-01    3.5e-05
 487100      6.55e-01      4.90e-04      2.33e-01    3.5e-05
 487200      3.87e-01      2.40e-04      1.38e-01    3.5e-05
 487300      5.93e-01      1.58e-04      2.11e-01    3.5e-05
 487400      2.70e-01      3.17e-03      8.54e-02    3.5e-05
 487500      5.75e-01      1.04e-03      2.03e-01    3.5e-05
 487600      2.49e-01      4.06e-04      8.85e-02    3.5e-05
 487700      2.82e-01      3.87e-03      8.48e-02    3.5e-05
 487800      6.13e-01      1.92e-03      2.15e-01    3.5e-05
 487900      4.16e-01      5.37e-03      1.28e-01    3.5e-05
 488000      4.14e-01      7.40e-04      1.47e-01    3.5e-05
 488100      6.56e-01      9.12e-05      2.34e-01    3.5e-05
 488200      6.18e-01      7.28e-04      2.19e-01    3.5e-05
 488300      6.28e-01      1.92e-03      2.20e-01    3.5e-05
 488400      3.06e-01      9.34e-04      1.08e-01    3.5e-05
 488500      6.57e-01      5.22e-04      2.33e-01    3.5e-05
 488600      6.32e-01      7.66e-04      2.24e-01    3.5e-05
 488700      6.01e-01      5.22e-04      2.14e-01    3.5e-05
 488800      5.59e-01      9.22e-04      1.98e-01    3.5e-05
 488900      2.38e-01      8.70e-04      8.39e-02    3.5e-05
 489000      2.43e-01      1.88e-03      8.23e-02    3.5e-05
 489100      2.39e-01      1.31e-03      8.32e-02    3.5e-05
 489200      5.80e-01      9.65e-04      2.05e-01    3.5e-05
 489300      9.86e-01      6.17e-03      3.27e-01    3.5e-05
 489400      5.99e-01      8.56e-05      2.13e-01    3.5e-05
 489500      6.17e-01      1.35e-03      2.18e-01    3.5e-05
 489600      7.37e-01      4.15e-04      2.62e-01    3.5e-05
 489700      1.06e+00      6.88e-04      3.75e-01    3.5e-05
 489800      5.66e-01      1.59e-04      2.01e-01    3.5e-05
 489900      6.37e-01      1.26e-03      2.25e-01    3.5e-05
 490000      5.56e-01      3.40e-03      1.89e-01    3.3e-05
 490100      6.06e-01      3.90e-04      2.20e-01    3.3e-05
 490200      5.88e-01      2.15e-03      2.09e-01    3.3e-05
 490300      5.59e-01      9.00e-04      2.02e-01    3.3e-05
 490400      6.18e-01      1.34e-03      2.23e-01    3.3e-05
 490500      6.32e-01      3.24e-03      2.19e-01    3.3e-05
 490600      5.72e-01      5.74e-04      2.08e-01    3.3e-05
 490700      2.48e-01      4.01e-04      8.99e-02    3.3e-05
 490800      2.77e-01      5.24e-04      1.00e-01    3.3e-05
 490900      6.46e-01      5.77e-04      2.35e-01    3.3e-05
 491000      2.68e-01      1.36e-03      9.55e-02    3.3e-05
 491100      2.44e-01      1.72e-03      8.53e-02    3.3e-05
 491200      6.26e-01      9.55e-04      2.27e-01    3.3e-05
 491300      5.85e-01      6.85e-04      2.12e-01    3.3e-05
 491400      5.79e-01      7.89e-04      2.10e-01    3.3e-05
 491500      5.47e-01      3.13e-04      1.99e-01    3.3e-05
 491600      6.12e-01      2.41e-05      2.23e-01    3.3e-05
 491700      2.76e-01      2.56e-04      1.00e-01    3.3e-05
 491800      2.75e-01      1.05e-03      9.89e-02    3.3e-05
 491900      5.62e-01      2.39e-04      2.05e-01    3.3e-05
 492000      5.89e-01      7.11e-04      2.14e-01    3.3e-05
 492100      2.12e-01      5.57e-04      7.66e-02    3.3e-05
 492200      5.48e-01      7.19e-04      1.99e-01    3.3e-05
 492300      5.51e-01      1.12e-03      1.99e-01    3.3e-05
 492400      5.66e-01      1.22e-03      2.04e-01    3.3e-05
 492500      5.96e-01      8.91e-04      2.16e-01    3.3e-05
 492600      5.53e-01      6.73e-04      2.01e-01    3.3e-05
 492700      5.89e-01      1.67e-03      2.11e-01    3.3e-05
 492800      2.24e-01      4.80e-04      8.11e-02    3.3e-05
 492900      3.07e-01      4.70e-03      8.95e-02    3.3e-05
 493000      6.50e-01      1.60e-03      2.34e-01    3.3e-05
 493100      5.88e-01      1.29e-03      2.12e-01    3.3e-05
 493200      5.94e-01      2.23e-04      2.16e-01    3.3e-05
 493300      2.19e-01      6.31e-04      7.92e-02    3.3e-05
 493400      5.75e-01      4.63e-04      2.09e-01    3.3e-05
 493500      5.54e-01      1.82e-04      2.01e-01    3.3e-05
 493600      6.13e-01      1.53e-03      2.21e-01    3.3e-05
 493700      5.73e-01      5.37e-04      2.08e-01    3.3e-05
 493800      6.23e-01      2.14e-04      2.27e-01    3.3e-05
 493900      6.25e-01      1.86e-03      2.24e-01    3.3e-05
 494000      2.73e-01      7.94e-05      9.95e-02    3.3e-05
 494100      3.55e-01      1.50e-03      1.27e-01    3.3e-05
 494200      2.90e-01      1.16e-04      1.06e-01    3.3e-05
 494300      6.82e-01      2.71e-04      2.48e-01    3.3e-05
 494400      5.54e-01      1.04e-03      2.00e-01    3.3e-05
 494500      1.10e+00      6.95e-04      4.00e-01    3.3e-05
 494600      5.96e-01      1.30e-04      2.17e-01    3.3e-05
 494700      6.27e-01      2.71e-03      2.21e-01    3.3e-05
 494800      5.97e-01      1.42e-04      2.17e-01    3.3e-05
 494900      5.99e-01      1.23e-03      2.16e-01    3.3e-05
 495000      6.05e-01      1.44e-03      2.23e-01    3.1e-05
 495100      5.68e-01      1.27e-03      2.09e-01    3.1e-05
 495200      2.11e-01      7.42e-04      7.79e-02    3.1e-05
 495300      3.05e-01      5.64e-04      1.13e-01    3.1e-05
 495400      5.65e-01      2.43e-03      2.04e-01    3.1e-05
 495500      2.35e-01      1.20e-03      8.57e-02    3.1e-05
 495600      2.92e-01      5.26e-04      1.08e-01    3.1e-05
 495700      2.52e-01      1.68e-03      9.07e-02    3.1e-05
 495800      2.63e-01      3.46e-03      8.40e-02    3.1e-05
 495900      5.91e-01      3.10e-04      2.20e-01    3.1e-05
 496000      6.28e-01      2.83e-04      2.33e-01    3.1e-05
 496100      3.07e-01      1.06e-03      1.13e-01    3.1e-05
 496200      2.26e-01      3.90e-06      8.39e-02    3.1e-05
 496300      5.87e-01      1.90e-03      2.15e-01    3.1e-05
 496400      5.54e-01      5.22e-04      2.06e-01    3.1e-05
 496500      5.73e-01      4.88e-04      2.13e-01    3.1e-05
 496600      5.69e-01      7.81e-04      2.11e-01    3.1e-05
 496700      5.47e-01      1.04e-03      2.02e-01    3.1e-05
 496800      6.40e-01      4.53e-04      2.38e-01    3.1e-05
 496900      2.93e-01      3.36e-03      9.75e-02    3.1e-05
 497000      5.75e-01      9.20e-04      2.13e-01    3.1e-05
 497100      5.83e-01      9.38e-04      2.16e-01    3.1e-05
 497200      5.97e-01      6.34e-04      2.22e-01    3.1e-05
 497300      2.79e-01      4.18e-04      1.04e-01    3.1e-05
 497400      5.84e-01      5.48e-05      2.17e-01    3.1e-05
 497500      2.82e-01      1.95e-03      1.01e-01    3.1e-05
 497600      6.23e-01      1.41e-03      2.30e-01    3.1e-05
 497700      5.59e-01      2.10e-04      2.08e-01    3.1e-05
 497800      3.01e-01      7.65e-05      1.12e-01    3.1e-05
 497900      5.72e-01      2.57e-03      2.06e-01    3.1e-05
 498000      5.89e-01      1.03e-04      2.19e-01    3.1e-05
 498100      6.76e-01      5.62e-05      2.51e-01    3.1e-05
 498200      2.93e-01      9.16e-04      1.08e-01    3.1e-05
 498300      2.09e-01      5.31e-04      7.73e-02    3.1e-05
 498400      2.50e-01      1.63e-03      8.97e-02    3.1e-05
 498500      2.90e-01      1.24e-03      1.06e-01    3.1e-05
 498600      5.76e-01      3.98e-04      2.14e-01    3.1e-05
 498700      3.19e-01      1.29e-03      1.17e-01    3.1e-05
 498800      6.69e-01      8.74e-04      2.48e-01    3.1e-05
 498900      5.11e-01      4.45e-04      1.90e-01    3.1e-05
 499000      2.52e-01      1.49e-03      9.13e-02    3.1e-05
 499100      5.61e-01      1.15e-03      2.07e-01    3.1e-05
 499200      6.31e-01      9.29e-04      2.34e-01    3.1e-05
 499300      5.26e-01      1.83e-04      1.96e-01    3.1e-05
 499400      5.93e-01      6.91e-04      2.20e-01    3.1e-05
 499500      5.79e-01      8.07e-04      2.15e-01    3.1e-05
 499600      3.14e-01      8.82e-04      1.16e-01    3.1e-05
 499700      5.87e-01      5.56e-04      2.18e-01    3.1e-05
 499800      5.56e-01      2.51e-04      2.07e-01    3.1e-05
 499900      5.95e-01      7.61e-04      2.21e-01    3.1e-05
 500000      6.37e-01      2.46e-03      2.36e-01    3.0e-05
 500100      5.21e-01      4.86e-04      1.98e-01    3.0e-05
 500200      5.48e-01      6.71e-04      2.08e-01    3.0e-05
 500300      3.68e-01      8.12e-04      1.39e-01    3.0e-05
 500400      6.06e-01      3.54e-04      2.30e-01    3.0e-05
 500500      5.45e-01      1.50e-03      2.04e-01    3.0e-05
 500600      5.86e-01      2.06e-03      2.18e-01    3.0e-05
 500700      5.90e-01      2.33e-03      2.19e-01    3.0e-05
 500800      5.60e-01      9.25e-05      2.13e-01    3.0e-05
 500900      2.87e-01      1.42e-03      1.07e-01    3.0e-05
 501000      5.41e-01      1.01e-03      2.05e-01    3.0e-05
 501100      5.55e-01      6.58e-04      2.11e-01    3.0e-05
 501200      2.90e-01      1.53e-03      1.08e-01    3.0e-05
 501300      2.99e-01      6.67e-04      1.13e-01    3.0e-05
 501400      2.32e-01      4.99e-04      8.79e-02    3.0e-05
 501500      5.59e-01      1.40e-03      2.10e-01    3.0e-05
 501600      5.66e-01      2.04e-03      2.10e-01    3.0e-05
 501700      5.62e-01      9.59e-04      2.13e-01    3.0e-05
 501800      5.42e-01      7.05e-04      2.06e-01    3.0e-05
 501900      3.04e-01      1.01e-04      1.16e-01    3.0e-05
 502000      5.74e-01      2.70e-04      2.18e-01    3.0e-05
 502100      6.04e-01      1.74e-04      2.30e-01    3.0e-05
 502200      5.37e-01      1.80e-05      2.04e-01    3.0e-05
 502300      5.67e-01      8.46e-04      2.15e-01    3.0e-05
 502400      2.82e-01      1.18e-03      1.06e-01    3.0e-05
 502500      5.94e-01      1.17e-03      2.25e-01    3.0e-05
 502600      2.97e-01      2.49e-04      1.13e-01    3.0e-05
 502700      2.11e-01      1.06e-03      7.86e-02    3.0e-05
 502800      3.22e-01      1.81e-04      1.23e-01    3.0e-05
 502900      5.54e-01      7.93e-04      2.10e-01    3.0e-05
 503000      2.66e-01      1.51e-03      9.85e-02    3.0e-05
 503100      2.61e-01      7.68e-04      9.85e-02    3.0e-05
 503200      2.16e-01      2.75e-05      8.21e-02    3.0e-05
 503300      2.93e-01      1.29e-03      1.10e-01    3.0e-05
 503400      2.19e-01      2.20e-04      8.34e-02    3.0e-05
 503500      6.26e-01      8.64e-05      2.38e-01    3.0e-05
 503600      6.30e-01      9.77e-04      2.38e-01    3.0e-05
 503700      2.43e-01      1.23e-03      9.05e-02    3.0e-05
 503800      5.77e-01      1.43e-03      2.17e-01    3.0e-05
 503900      5.37e-01      2.35e-04      2.04e-01    3.0e-05
 504000      5.16e-01      7.34e-04      1.95e-01    3.0e-05
 504100      5.82e-01      5.91e-04      2.21e-01    3.0e-05
 504200      5.35e-01      3.45e-05      2.03e-01    3.0e-05
 504300      6.18e-01      6.57e-04      2.35e-01    3.0e-05
 504400      5.52e-01      1.59e-04      2.10e-01    3.0e-05
 504500      2.30e-01      3.52e-04      8.73e-02    3.0e-05
 504600      5.13e-01      6.03e-04      1.95e-01    3.0e-05
 504700      2.19e-01      1.01e-03      8.18e-02    3.0e-05
 504800      6.19e-01      2.96e-04      2.35e-01    3.0e-05
 504900      2.93e-01      2.49e-03      1.05e-01    3.0e-05
 505000      5.44e-01      3.00e-04      2.11e-01    2.8e-05
 505100      5.18e-01      1.57e-04      2.01e-01    2.8e-05
 505200      5.19e-01      1.09e-04      2.02e-01    2.8e-05
 505300      5.46e-01      6.31e-04      2.12e-01    2.8e-05
 505400      2.38e-01      2.87e-04      9.25e-02    2.8e-05
 505500      5.44e-01      1.09e-03      2.10e-01    2.8e-05
 505600      2.89e-01      2.00e-03      1.08e-01    2.8e-05
 505700      5.66e-01      1.82e-03      2.16e-01    2.8e-05
 505800      5.65e-01      4.31e-04      2.20e-01    2.8e-05
 505900      2.25e-01      1.09e-03      8.60e-02    2.8e-05
 506000      6.68e-01      3.29e-03      2.49e-01    2.8e-05
 506100      5.15e-01      6.71e-04      2.00e-01    2.8e-05
 506200      1.01e+00      2.51e-03      3.92e-01    2.8e-05
 506300      2.68e-01      6.12e-04      1.04e-01    2.8e-05
 506400      6.75e-01      2.02e-03      2.58e-01    2.8e-05
 506500      6.11e-01      1.94e-03      2.33e-01    2.8e-05
 506600      5.63e-01      4.24e-04      2.18e-01    2.8e-05
 506700      5.16e-01      1.79e-03      1.96e-01    2.8e-05
 506800      2.92e-01      1.48e-03      1.11e-01    2.8e-05
 506900      2.39e-01      2.30e-04      9.28e-02    2.8e-05
 507000      5.43e-01      7.40e-04      2.10e-01    2.8e-05
 507100      5.64e-01      1.74e-04      2.19e-01    2.8e-05
 507200      5.72e-01      7.40e-04      2.22e-01    2.8e-05
 507300      6.20e-01      3.74e-04      2.41e-01    2.8e-05
 507400      2.63e-01      9.86e-04      1.01e-01    2.8e-05
 507500      8.74e-01      2.14e-02      9.81e-02    2.8e-05
 507600      5.65e-01      1.21e-03      2.18e-01    2.8e-05
 507700      5.55e-01      5.50e-04      2.15e-01    2.8e-05
 507800      3.22e-01      5.22e-04      1.25e-01    2.8e-05
 507900      5.31e-01      4.23e-04      2.06e-01    2.8e-05
 508000      2.86e-01      2.41e-03      1.05e-01    2.8e-05
 508100      5.61e-01      6.66e-04      2.17e-01    2.8e-05
 508200      3.38e-01      1.95e-03      1.28e-01    2.8e-05
 508300      2.88e-01      2.73e-04      1.12e-01    2.8e-05
 508400      2.77e-01      2.17e-04      1.08e-01    2.8e-05
 508500      2.92e-01      4.25e-04      1.13e-01    2.8e-05
 508600      6.21e-01      1.28e-03      2.39e-01    2.8e-05
 508700      5.52e-01      4.46e-04      2.14e-01    2.8e-05
 508800      5.31e-01      1.45e-03      2.04e-01    2.8e-05
 508900      2.84e-01      9.98e-04      1.09e-01    2.8e-05
 509000      5.42e-01      2.46e-04      2.11e-01    2.8e-05
 509100      5.42e-01      6.84e-04      2.10e-01    2.8e-05
 509200      5.42e-01      8.26e-04      2.10e-01    2.8e-05
 509300      5.83e-01      8.23e-04      2.26e-01    2.8e-05
 509400      2.89e-01      1.97e-04      1.12e-01    2.8e-05
 509500      5.82e-01      1.85e-04      2.26e-01    2.8e-05
 509600      5.83e-01      1.23e-03      2.25e-01    2.8e-05
 509700      2.62e-01      1.11e-03      1.00e-01    2.8e-05
 509800      2.07e-01      7.85e-05      8.04e-02    2.8e-05
 509900      5.32e-01      6.60e-04      2.06e-01    2.8e-05
 510000      5.34e-01      1.26e-04      2.12e-01    2.7e-05
 510100      5.32e-01      5.41e-04      2.11e-01    2.7e-05
 510200      5.45e-01      2.05e-04      2.17e-01    2.7e-05
 510300      5.18e-01      4.58e-04      2.05e-01    2.7e-05
 510400      6.07e-01      7.86e-04      2.40e-01    2.7e-05
 510500      2.19e-01      9.05e-04      8.58e-02    2.7e-05
 510600      2.11e-01      5.94e-04      8.33e-02    2.7e-05
 510700      5.36e-01      9.87e-04      2.12e-01    2.7e-05
 510800      2.75e-01      9.77e-05      1.09e-01    2.7e-05
 510900      5.24e-01      5.96e-04      2.08e-01    2.7e-05
 511000      8.90e-01      1.08e-03      3.53e-01    2.7e-05
 511100      5.38e-01      4.12e-04      2.13e-01    2.7e-05
 511200      2.53e-01      3.69e-04      1.00e-01    2.7e-05
 511300      9.92e-01      2.89e-03      3.93e-01    2.7e-05
 511400      2.85e-01      1.54e-03      1.11e-01    2.7e-05
 511500      5.27e-01      4.78e-04      2.09e-01    2.7e-05
 511600      5.48e-01      5.87e-04      2.17e-01    2.7e-05
 511700      5.74e-01      1.29e-03      2.26e-01    2.7e-05
 511800      5.02e-01      1.20e-03      1.97e-01    2.7e-05
 511900      5.36e-01      9.65e-05      2.13e-01    2.7e-05
 512000      5.68e-01      3.60e-04      2.25e-01    2.7e-05
 512100      5.34e-01      9.28e-04      2.11e-01    2.7e-05
 512200      2.65e-01      8.00e-04      1.04e-01    2.7e-05
 512300      5.99e-01      3.76e-03      2.22e-01    2.7e-05
 512400      9.88e-01      1.73e-03      3.92e-01    2.7e-05
 512500      3.90e-01      3.62e-03      1.44e-01    2.7e-05
 512600      2.56e-01      1.67e-03      9.82e-02    2.7e-05
 512700      5.51e-01      4.85e-04      2.19e-01    2.7e-05
 512800      2.32e-01      1.41e-03      8.94e-02    2.7e-05
 512900      6.91e-01      2.28e-03      2.69e-01    2.7e-05
 513000      5.50e-01      4.96e-04      2.18e-01    2.7e-05
 513100      6.04e-01      1.07e-03      2.39e-01    2.7e-05
 513200      1.03e+00      4.11e-04      4.10e-01    2.7e-05
 513300      2.61e-01      7.68e-05      1.04e-01    2.7e-05
 513400      5.22e-01      9.50e-04      2.06e-01    2.7e-05
 513500      6.54e-01      2.41e-03      2.54e-01    2.7e-05
 513600      6.36e-01      1.58e-03      2.50e-01    2.7e-05
 513700      1.03e+00      1.24e-03      4.07e-01    2.7e-05
 513800      5.40e-01      1.20e-04      2.15e-01    2.7e-05
 513900      4.91e-01      5.68e-04      1.95e-01    2.7e-05
 514000      2.44e-01      6.11e-04      9.64e-02    2.7e-05
 514100      6.12e-01      1.51e-04      2.43e-01    2.7e-05
