#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 564200      2.15e-01      7.06e-05      1.05e-01    1.6e-05
 564300      1.76e-01      1.46e-03      8.13e-02    1.6e-05
 564400      4.32e-01      1.26e-03      2.08e-01    1.6e-05
 564500      2.51e-01      1.06e-03      1.21e-01    1.6e-05
 564600      4.52e-01      5.60e-04      2.20e-01    1.6e-05
 564700      3.99e-01      3.00e-05      1.95e-01    1.6e-05
 564800      4.70e-01      1.79e-04      2.29e-01    1.6e-05
 564900      4.65e-01      1.65e-03      2.22e-01    1.6e-05
 565000      1.80e-01      1.42e-04      8.94e-02    1.5e-05
 565100      1.78e-01      1.40e-03      8.44e-02    1.5e-05
 565200      3.98e-01      5.66e-04      1.98e-01    1.5e-05
 565300      3.87e-01      1.62e-03      1.90e-01    1.5e-05
 565400      4.69e-01      3.01e-04      2.33e-01    1.5e-05
 565500      2.04e-01      1.13e-03      9.90e-02    1.5e-05
 565600      1.67e-01      6.34e-04      8.23e-02    1.5e-05
 565700      2.46e-01      4.28e-04      1.22e-01    1.5e-05
 565800      4.50e-01      4.77e-04      2.24e-01    1.5e-05
 565900      4.15e-01      5.28e-05      2.06e-01    1.5e-05
 566000      4.09e-01      3.24e-04      2.03e-01    1.5e-05
 566100      2.08e-01      3.56e-04      1.03e-01    1.5e-05
 566200      4.29e-01      2.86e-03      1.97e-01    1.5e-05
 566300      4.21e-01      3.76e-04      2.09e-01    1.5e-05
 566400      4.20e-01      1.48e-06      2.09e-01    1.5e-05
 566500      3.92e-01      3.47e-04      1.95e-01    1.5e-05
 566600      2.25e-01      2.55e-04      1.12e-01    1.5e-05
 566700      4.07e-01      1.20e-04      2.03e-01    1.5e-05
 566800      5.06e-01      1.83e-03      2.46e-01    1.5e-05
 566900      1.93e-01      7.66e-04      9.47e-02    1.5e-05
 567000      4.18e-01      3.89e-04      2.08e-01    1.5e-05
 567100      4.00e-01      5.33e-04      1.99e-01    1.5e-05
 567200      4.29e-01      1.05e-04      2.14e-01    1.5e-05
 567300      1.70e-01      3.42e-04      8.42e-02    1.5e-05
 567400      4.06e-01      2.87e-04      2.02e-01    1.5e-05
 567500      4.33e-01      4.19e-04      2.15e-01    1.5e-05
 567600      2.08e-01      1.21e-03      1.01e-01    1.5e-05
 567700      4.60e-01      1.17e-03      2.27e-01    1.5e-05
 567800      1.52e-01      6.79e-04      7.47e-02    1.5e-05
 567900      4.55e-01      8.24e-04      2.25e-01    1.5e-05
 568000      4.47e-01      5.26e-04      2.22e-01    1.5e-05
 568100      4.10e-01      7.85e-04      2.03e-01    1.5e-05
 568200      3.78e-01      1.71e-04      1.88e-01    1.5e-05
 568300      2.08e-01      6.85e-04      1.03e-01    1.5e-05
 568400      4.04e-01      9.78e-04      1.99e-01    1.5e-05
 568500      4.83e-01      2.43e-03      2.30e-01    1.5e-05
 568600      4.19e-01      3.12e-04      2.09e-01    1.5e-05
 568700      1.70e-01      4.16e-04      8.44e-02    1.5e-05
 568800      4.37e-01      7.68e-06      2.18e-01    1.5e-05
 568900      2.04e-01      3.81e-04      1.01e-01    1.5e-05
 569000      4.14e-01      9.02e-04      2.04e-01    1.5e-05
 569100      4.04e-01      1.48e-03      1.96e-01    1.5e-05
 569200      1.53e-01      2.61e-04      7.61e-02    1.5e-05
 569300      4.35e-01      2.87e-06      2.16e-01    1.5e-05
 569400      4.24e-01      1.57e-04      2.11e-01    1.5e-05
 569500      4.32e-01      6.96e-04      2.14e-01    1.5e-05
 569600      4.19e-01      6.85e-04      2.08e-01    1.5e-05
 569700      4.39e-01      1.06e-03      2.16e-01    1.5e-05
 569800      1.64e-01      1.12e-04      8.15e-02    1.5e-05
 569900      4.63e-01      1.34e-03      2.27e-01    1.5e-05
 570000      4.16e-01      1.67e-03      2.05e-01    1.4e-05
 570100      2.26e-01      1.12e-03      1.12e-01    1.4e-05
 570200      4.06e-01      7.76e-04      2.05e-01    1.4e-05
 570300      4.05e-01      9.17e-04      2.04e-01    1.4e-05
 570400      2.51e-01      2.00e-04      1.27e-01    1.4e-05
 570500      3.95e-01      3.71e-04      2.00e-01    1.4e-05
 570600      1.42e-01      2.02e-04      7.21e-02    1.4e-05
 570700      1.58e-01      1.47e-04      8.02e-02    1.4e-05
 570800      3.96e-01      2.53e-05      2.01e-01    1.4e-05
 570900      4.03e-01      5.97e-04      2.04e-01    1.4e-05
 571000      4.32e-01      1.17e-03      2.16e-01    1.4e-05
 571100      4.04e-01      6.85e-05      2.05e-01    1.4e-05
 571200      3.79e-01      3.78e-04      1.92e-01    1.4e-05
 571300      4.56e-01      7.27e-04      2.30e-01    1.4e-05
 571400      4.15e-01      1.21e-03      2.08e-01    1.4e-05
 571500      4.53e-01      1.93e-03      2.23e-01    1.4e-05
 571600      1.89e-01      3.95e-04      9.58e-02    1.4e-05
 571700      1.65e-01      9.04e-04      8.16e-02    1.4e-05
 571800      3.97e-01      1.74e-05      2.01e-01    1.4e-05
 571900      2.32e-01      4.98e-04      1.17e-01    1.4e-05
 572000      1.98e-01      2.59e-05      1.01e-01    1.4e-05
 572100      4.02e-01      1.03e-03      2.02e-01    1.4e-05
 572200      3.92e-01      5.21e-04      1.98e-01    1.4e-05
 572300      1.88e-01      8.99e-04      9.39e-02    1.4e-05
 572400      1.49e-01      2.37e-04      7.55e-02    1.4e-05
 572500      3.99e-01      4.73e-04      2.02e-01    1.4e-05
 572600      4.33e-01      1.50e-03      2.15e-01    1.4e-05
 572700      4.11e-01      5.17e-04      2.08e-01    1.4e-05
 572800      1.75e-01      7.76e-04      8.73e-02    1.4e-05
 572900      4.22e-01      9.49e-04      2.12e-01    1.4e-05
 573000      4.09e-01      5.34e-04      2.07e-01    1.4e-05
 573100      4.44e-01      2.72e-04      2.25e-01    1.4e-05
 573200      4.33e-01      8.33e-04      2.18e-01    1.4e-05
 573300      4.32e-01      4.78e-04      2.19e-01    1.4e-05
 573400      1.59e-01      3.06e-05      8.05e-02    1.4e-05
 573500      7.02e-01      2.06e-03      3.55e-01    1.4e-05
 573600      4.07e-01      1.65e-03      2.00e-01    1.4e-05
 573700      1.78e-01      3.64e-04      9.01e-02    1.4e-05
 573800      4.00e-01      4.83e-04      2.02e-01    1.4e-05
 573900      3.92e-01      1.32e-04      1.99e-01    1.4e-05
 574000      2.13e-01      1.08e-05      1.08e-01    1.4e-05
 574100      4.45e-01      1.12e-03      2.24e-01    1.4e-05
 574200      3.55e-01      1.53e-04      1.80e-01    1.4e-05
 574300      1.57e-01      7.11e-04      7.84e-02    1.4e-05
 574400      4.22e-01      5.74e-04      2.13e-01    1.4e-05
 574500      2.20e-01      5.83e-05      1.12e-01    1.4e-05
 574600      4.06e-01      5.95e-04      2.05e-01    1.4e-05
 574700      2.07e-01      1.00e-03      1.03e-01    1.4e-05
 574800      3.73e-01      2.01e-04      1.89e-01    1.4e-05
 574900      4.50e-01      4.05e-04      2.28e-01    1.4e-05
 575000      2.58e-01      2.00e-03      1.27e-01    1.4e-05
 575100      2.05e-01      1.93e-03      9.83e-02    1.4e-05
 575200      4.88e-01      2.48e-03      2.41e-01    1.4e-05
 575300      3.80e-01      4.83e-04      1.96e-01    1.4e-05
 575400      2.10e-01      1.03e-03      1.06e-01    1.4e-05
 575500      1.76e-01      5.89e-04      9.03e-02    1.4e-05
 575600      4.17e-01      5.45e-04      2.15e-01    1.4e-05
 575700      4.13e-01      1.26e-04      2.14e-01    1.4e-05
 575800      4.33e-01      8.91e-05      2.24e-01    1.4e-05
 575900      4.24e-01      4.06e-04      2.19e-01    1.4e-05
 576000      3.84e-01      1.29e-03      1.95e-01    1.4e-05
 576100      1.48e-01      6.94e-04      7.51e-02    1.4e-05
 576200      4.16e-01      5.05e-04      2.15e-01    1.4e-05
 576300      4.32e-01      2.97e-04      2.23e-01    1.4e-05
 576400      3.81e-01      4.82e-04      1.96e-01    1.4e-05
 576500      1.66e-01      4.43e-04      8.55e-02    1.4e-05
 576600      3.97e-01      1.43e-05      2.05e-01    1.4e-05
 576700      4.62e-01      1.06e-06      2.39e-01    1.4e-05
 576800      3.87e-01      1.07e-03      1.98e-01    1.4e-05
 576900      1.57e-01      2.08e-04      8.13e-02    1.4e-05
 577000      1.51e-01      7.86e-05      7.82e-02    1.4e-05
 577100      3.80e-01      9.16e-04      1.95e-01    1.4e-05
 577200      4.04e-01      2.28e-03      1.97e-01    1.4e-05
 577300      4.01e-01      4.74e-05      2.08e-01    1.4e-05
 577400      4.04e-01      2.68e-04      2.09e-01    1.4e-05
 577500      2.00e-01      1.08e-03      1.01e-01    1.4e-05
 577600      4.28e-01      5.47e-05      2.21e-01    1.4e-05
 577700      7.72e-01      1.68e-03      3.98e-01    1.4e-05
 577800      4.55e-01      1.06e-03      2.33e-01    1.4e-05
 577900      4.33e-01      1.61e-04      2.24e-01    1.4e-05
 578000      3.77e-01      6.73e-04      1.94e-01    1.4e-05
 578100      2.03e-01      6.77e-04      1.04e-01    1.4e-05
 578200      4.38e-01      1.94e-04      2.27e-01    1.4e-05
 578300      1.70e-01      9.75e-04      8.58e-02    1.4e-05
 578400      2.22e-01      8.78e-04      1.13e-01    1.4e-05
 578500      1.74e-01      1.55e-04      9.00e-02    1.4e-05
 578600      4.72e-01      9.60e-04      2.42e-01    1.4e-05
 578700      1.90e-01      6.32e-04      9.72e-02    1.4e-05
 578800      4.12e-01      1.09e-04      2.13e-01    1.4e-05
 578900      4.09e-01      7.53e-04      2.10e-01    1.4e-05
 579000      4.02e-01      1.02e-03      2.06e-01    1.4e-05
 579100      7.29e-01      3.22e-03      3.74e-01    1.4e-05
 579200      3.62e-01      1.56e-05      1.87e-01    1.4e-05
 579300      1.79e-01      3.86e-04      9.23e-02    1.4e-05
 579400      3.78e-01      1.04e-03      1.93e-01    1.4e-05
 579500      4.23e-01      1.16e-03      2.16e-01    1.4e-05
 579600      3.95e-01      3.02e-05      2.04e-01    1.4e-05
 579700      8.18e-01      1.63e-03      4.22e-01    1.4e-05
 579800      1.55e-01      2.84e-04      7.99e-02    1.4e-05
 579900      7.17e-01      1.05e-03      3.71e-01    1.4e-05
 580000      3.91e-01      8.87e-04      2.04e-01    1.3e-05
 580100      1.67e-01      6.77e-04      8.68e-02    1.3e-05
 580200      3.88e-01      3.83e-04      2.04e-01    1.3e-05
 580300      4.15e-01      1.78e-04      2.18e-01    1.3e-05
 580400      4.35e-01      1.87e-04      2.29e-01    1.3e-05
 580500      4.43e-01      6.74e-04      2.32e-01    1.3e-05
 580600      4.08e-01      7.19e-04      2.14e-01    1.3e-05
 580700      3.66e-01      1.88e-04      1.93e-01    1.3e-05
 580800      3.77e-01      3.96e-04      1.98e-01    1.3e-05
 580900      4.05e-01      1.77e-04      2.13e-01    1.3e-05
 581000      3.61e-01      3.23e-04      1.90e-01    1.3e-05
 581100      4.06e-01      1.56e-03      2.08e-01    1.3e-05
 581200      4.01e-01      9.53e-04      2.09e-01    1.3e-05
 581300      3.93e-01      5.76e-04      2.06e-01    1.3e-05
 581400      6.85e-01      4.87e-04      3.61e-01    1.3e-05
 581500      2.05e-01      1.35e-03      1.04e-01    1.3e-05
 581600      3.99e-01      1.04e-03      2.08e-01    1.3e-05
 581700      4.21e-01      8.80e-04      2.20e-01    1.3e-05
 581800      2.08e-01      1.61e-05      1.09e-01    1.3e-05
 581900      3.95e-01      8.75e-04      2.06e-01    1.3e-05
 582000      1.40e-01      7.92e-04      7.18e-02    1.3e-05
 582100      2.59e-01      2.87e-03      1.23e-01    1.3e-05
 582200      3.70e-01      8.91e-05      1.95e-01    1.3e-05
 582300      1.71e-01      6.63e-04      8.92e-02    1.3e-05
 582400      4.08e-01      1.04e-03      2.13e-01    1.3e-05
 582500      7.65e-01      3.47e-03      3.99e-01    1.3e-05
 582600      3.78e-01      1.30e-04      1.99e-01    1.3e-05
 582700      7.70e-01      3.04e-05      4.05e-01    1.3e-05
 582800      4.27e-01      3.60e-03      1.96e-01    1.3e-05
 582900      4.41e-01      2.35e-03      2.21e-01    1.3e-05
 583000      3.91e-01      7.36e-04      2.05e-01    1.3e-05
 583100      1.61e-01      1.14e-03      8.16e-02    1.3e-05
 583200      3.90e-01      2.21e-04      2.05e-01    1.3e-05
 583300      2.12e-01      8.62e-04      1.10e-01    1.3e-05
 583400      3.56e-01      1.89e-04      1.87e-01    1.3e-05
 583500      3.65e-01      8.45e-04      1.91e-01    1.3e-05
 583600      3.96e-01      4.51e-04      2.08e-01    1.3e-05
 583700      1.86e-01      4.05e-04      9.79e-02    1.3e-05
 583800      2.23e-01      8.12e-04      1.16e-01    1.3e-05
 583900      1.52e-01      1.28e-04      8.01e-02    1.3e-05
 584000      1.98e-01      2.73e-03      8.78e-02    1.3e-05
 584100      4.30e-01      8.31e-04      2.25e-01    1.3e-05
 584200      1.69e-01      3.22e-04      8.88e-02    1.3e-05
 584300      1.93e-01      3.74e-04      1.02e-01    1.3e-05
 584400      3.70e-01      4.72e-05      1.95e-01    1.3e-05
 584500      3.81e-01      2.73e-04      2.01e-01    1.3e-05
 584600      3.72e-01      1.49e-03      1.91e-01    1.3e-05
 584700      3.86e-01      7.41e-04      2.02e-01    1.3e-05
 584800      2.15e-01      1.46e-03      1.09e-01    1.3e-05
 584900      3.65e-01      6.96e-04      1.91e-01    1.3e-05
 585000      4.19e-01      5.28e-04      2.24e-01    1.2e-05
 585100      3.92e-01      4.65e-04      2.10e-01    1.2e-05
 585200      3.86e-01      4.39e-04      2.07e-01    1.2e-05
 585300      1.75e-01      4.21e-04      9.34e-02    1.2e-05
 585400      3.86e-01      1.35e-03      2.03e-01    1.2e-05
 585500      6.84e-01      5.19e-05      3.67e-01    1.2e-05
 585600      3.74e-01      3.26e-04      2.00e-01    1.2e-05
 585700      3.80e-01      5.96e-04      2.03e-01    1.2e-05
 585800      3.84e-01      1.33e-03      2.02e-01    1.2e-05
 585900      4.14e-01      2.65e-04      2.22e-01    1.2e-05
 586000      2.24e-01      5.71e-04      1.20e-01    1.2e-05
 586100      1.86e-01      1.19e-04      9.98e-02    1.2e-05
 586200      3.55e-01      2.45e-05      1.91e-01    1.2e-05
 586300      5.09e-01      3.41e-03      2.52e-01    1.2e-05
 586400      3.92e-01      7.13e-04      2.09e-01    1.2e-05
 586500      4.26e-01      9.94e-04      2.26e-01    1.2e-05
 586600      4.19e-01      1.65e-03      2.19e-01    1.2e-05
 586700      1.88e-01      7.66e-04      9.94e-02    1.2e-05
 586800      2.08e-01      1.01e-04      1.11e-01    1.2e-05
 586900      3.53e-01      1.07e-04      1.90e-01    1.2e-05
 587000      1.54e-01      1.09e-03      7.95e-02    1.2e-05
 587100      1.74e-01      4.61e-04      9.26e-02    1.2e-05
 587200      1.60e-01      6.74e-04      8.47e-02    1.2e-05
 587300      4.19e-01      1.39e-04      2.25e-01    1.2e-05
 587400      1.43e-01      4.93e-04      7.58e-02    1.2e-05
 587500      4.18e-01      5.43e-04      2.23e-01    1.2e-05
 587600      2.07e-01      5.47e-04      1.10e-01    1.2e-05
 587700      1.74e-01      2.05e-03      8.29e-02    1.2e-05
 587800      1.88e-01      1.51e-03      9.56e-02    1.2e-05
 587900      3.70e-01      4.66e-04      1.98e-01    1.2e-05
 588000      3.98e-01      1.47e-03      2.09e-01    1.2e-05
 588100      4.15e-01      7.66e-04      2.21e-01    1.2e-05
 588200      2.00e-01      2.01e-03      9.87e-02    1.2e-05
 588300      3.56e-01      1.01e-03      1.88e-01    1.2e-05
 588400      2.19e-01      2.66e-04      1.17e-01    1.2e-05
 588500      6.47e-01      2.14e-04      3.47e-01    1.2e-05
 588600      4.14e-01      3.60e-04      2.22e-01    1.2e-05
 588700      1.89e-01      5.48e-04      1.01e-01    1.2e-05
 588800      1.85e-01      7.72e-04      9.80e-02    1.2e-05
 588900      4.56e-01      1.03e-02      1.12e-01    1.2e-05
 589000      3.98e-01      7.88e-03      1.34e-01    1.2e-05
 589100      3.69e-01      1.16e-03      1.95e-01    1.2e-05
 589200      1.87e-01      2.73e-04      1.00e-01    1.2e-05
 589300      2.04e-01      3.09e-04      1.09e-01    1.2e-05
 589400      4.06e-01      1.63e-04      2.18e-01    1.2e-05
 589500      1.60e-01      6.18e-04      8.50e-02    1.2e-05
 589600      3.94e-01      4.47e-05      2.11e-01    1.2e-05
 589700      3.88e-01      1.44e-03      2.03e-01    1.2e-05
 589800      4.04e-01      7.99e-04      2.15e-01    1.2e-05
 589900      4.12e-01      1.62e-04      2.21e-01    1.2e-05
 590000      4.02e-01      6.43e-05      2.20e-01    1.2e-05
 590100      2.10e-01      4.52e-04      1.14e-01    1.2e-05
 590200      1.71e-01      4.02e-04      9.30e-02    1.2e-05
 590300      3.80e-01      2.25e-04      2.08e-01    1.2e-05
 590400      3.91e-01      5.52e-04      2.13e-01    1.2e-05
 590500      1.75e-01      1.61e-03      8.92e-02    1.2e-05
 590600      3.75e-01      1.09e-03      2.02e-01    1.2e-05
 590700      4.12e-01      9.11e-04      2.23e-01    1.2e-05
 590800      2.15e-01      1.85e-03      1.11e-01    1.2e-05
 590900      3.58e-01      8.12e-04      1.94e-01    1.2e-05
 591000      3.73e-01      4.43e-04      2.03e-01    1.2e-05
 591100      4.26e-01      5.59e-04      2.32e-01    1.2e-05
 591200      1.68e-01      1.40e-04      9.19e-02    1.2e-05
 591300      4.43e-01      1.90e-03      2.34e-01    1.2e-05
 591400      3.72e-01      8.36e-05      2.03e-01    1.2e-05
 591500      4.84e-01      5.44e-04      2.64e-01    1.2e-05
 591600      4.74e-01      2.27e-04      2.59e-01    1.2e-05
 591700      7.70e-01      2.86e-03      4.18e-01    1.2e-05
 591800      3.91e-01      3.02e-04      2.13e-01    1.2e-05
 591900      2.32e-01      8.37e-04      1.26e-01    1.2e-05
 592000      1.94e-01      6.72e-04      1.05e-01    1.2e-05
 592100      4.94e-01      2.24e-03      2.60e-01    1.2e-05
 592200      4.04e-01      1.80e-03      2.13e-01    1.2e-05
 592300      1.59e-01      8.57e-04      8.48e-02    1.2e-05
 592400      3.81e-01      2.94e-06      2.08e-01    1.2e-05
 592500      3.57e-01      1.36e-04      1.95e-01    1.2e-05
 592600      2.00e-01      6.54e-05      1.09e-01    1.2e-05
 592700      1.52e-01      4.45e-04      8.25e-02    1.2e-05
 592800      3.87e-01      3.56e-04      2.11e-01    1.2e-05
 592900      1.46e-01      8.83e-04      7.73e-02    1.2e-05
 593000      3.59e-01      8.41e-04      1.94e-01    1.2e-05
 593100      3.52e-01      2.18e-04      1.92e-01    1.2e-05
 593200      3.86e-01      5.39e-04      2.10e-01    1.2e-05
 593300      3.63e-01      2.59e-04      1.98e-01    1.2e-05
 593400      1.58e-01      1.16e-03      8.29e-02    1.2e-05
 593500      1.60e-01      2.27e-04      8.74e-02    1.2e-05
 593600      3.83e-01      1.06e-03      2.06e-01    1.2e-05
 593700      1.93e-01      1.28e-03      1.02e-01    1.2e-05
 593800      3.99e-01      3.98e-04      2.18e-01    1.2e-05
 593900      4.12e-01      6.71e-04      2.24e-01    1.2e-05
 594000      1.47e-01      3.20e-04      8.01e-02    1.2e-05
 594100      3.62e-01      1.67e-03      1.91e-01    1.2e-05
 594200      1.65e-01      5.51e-04      8.96e-02    1.2e-05
 594300      3.51e-01      7.63e-04      1.90e-01    1.2e-05
