#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 792500      2.23e-01      3.55e-04      1.94e-01    1.5e-06
 792600      2.72e-01      9.46e-04      2.34e-01    1.5e-06
 792700      1.33e-01      1.34e-03      1.07e-01    1.5e-06
 792800      2.59e-01      8.18e-04      2.23e-01    1.5e-06
 792900      2.38e-01      3.09e-04      2.08e-01    1.5e-06
 793000      2.36e-01      9.05e-04      2.01e-01    1.5e-06
 793100      2.46e-01      2.60e-04      2.15e-01    1.5e-06
 793200      1.13e-01      3.27e-04      9.86e-02    1.5e-06
 793300      2.37e-01      1.02e-03      2.01e-01    1.5e-06
 793400      2.46e-01      7.51e-04      2.12e-01    1.5e-06
 793500      9.41e-02      4.09e-04      8.13e-02    1.5e-06
 793600      2.79e-01      9.71e-04      2.39e-01    1.5e-06
 793700      4.41e-01      1.82e-05      3.87e-01    1.5e-06
 793800      1.01e-01      9.21e-04      8.22e-02    1.5e-06
 793900      2.29e-01      1.24e-04      2.00e-01    1.5e-06
 794000      1.36e-01      2.13e-04      1.19e-01    1.5e-06
 794100      2.47e-01      4.10e-04      2.16e-01    1.5e-06
 794200      2.48e-01      1.73e-03      1.99e-01    1.5e-06
 794300      2.36e-01      3.75e-04      2.06e-01    1.5e-06
 794400      2.35e-01      5.64e-05      2.06e-01    1.5e-06
 794500      2.53e-01      4.90e-04      2.21e-01    1.5e-06
 794600      1.10e-01      1.12e-03      8.86e-02    1.5e-06
 794700      9.81e-02      6.15e-04      8.33e-02    1.5e-06
 794800      1.27e-01      3.09e-04      1.11e-01    1.5e-06
 794900      2.39e-01      3.69e-04      2.08e-01    1.5e-06
 795000      1.18e-01      4.70e-04      1.02e-01    1.4e-06
 795100      2.55e-01      2.66e-04      2.24e-01    1.4e-06
 795200      1.29e-01      9.24e-04      1.09e-01    1.4e-06
 795300      2.55e-01      2.20e-04      2.25e-01    1.4e-06
 795400      1.19e-01      2.43e-04      1.04e-01    1.4e-06
 795500      2.33e-01      3.37e-05      2.05e-01    1.4e-06
 795600      2.28e-01      4.96e-04      1.99e-01    1.4e-06
 795700      2.61e-01      2.81e-04      2.30e-01    1.4e-06
 795800      2.31e-01      9.32e-04      1.98e-01    1.4e-06
 795900      2.20e-01      1.74e-04      1.94e-01    1.4e-06
 796000      1.04e-01      3.52e-04      9.11e-02    1.4e-06
 796100      2.42e-01      2.81e-04      2.13e-01    1.4e-06
 796200      1.49e-01      1.85e-03      1.15e-01    1.4e-06
 796300      1.12e-01      6.33e-04      9.60e-02    1.4e-06
 796400      2.41e-01      1.13e-03      2.04e-01    1.4e-06
 796500      2.29e-01      5.25e-04      2.00e-01    1.4e-06
 796600      1.33e-01      1.09e-03      1.11e-01    1.4e-06
 796700      4.19e-01      5.91e-04      3.69e-01    1.4e-06
 796800      9.34e-02      2.37e-04      8.19e-02    1.4e-06
 796900      2.23e-01      1.19e-04      1.96e-01    1.4e-06
 797000      2.12e-01      4.62e-04      1.86e-01    1.4e-06
 797100      2.29e-01      1.93e-04      2.01e-01    1.4e-06
 797200      2.60e-01      1.89e-03      2.08e-01    1.4e-06
 797300      2.27e-01      6.33e-05      2.00e-01    1.4e-06
 797400      2.40e-01      9.94e-05      2.11e-01    1.4e-06
 797500      2.35e-01      8.44e-04      2.03e-01    1.4e-06
 797600      2.45e-01      1.36e-03      2.04e-01    1.4e-06
 797700      1.02e-01      1.06e-03      8.25e-02    1.4e-06
 797800      2.40e-01      3.78e-04      2.10e-01    1.4e-06
 797900      2.30e-01      5.52e-04      2.01e-01    1.4e-06
 798000      2.45e-01      5.34e-04      2.14e-01    1.4e-06
 798100      2.48e-01      5.03e-04      2.17e-01    1.4e-06
 798200      9.62e-02      5.78e-04      8.24e-02    1.4e-06
 798300      1.25e-01      1.86e-04      1.10e-01    1.4e-06
 798400      2.70e-01      5.44e-04      2.36e-01    1.4e-06
 798500      2.21e-01      1.88e-04      1.95e-01    1.4e-06
 798600      4.00e-01      1.61e-03      3.50e-01    1.4e-06
 798700      2.67e-01      1.15e-03      2.27e-01    1.4e-06
 798800      2.36e-01      2.66e-04      2.07e-01    1.4e-06
 798900      2.23e-01      4.63e-05      1.96e-01    1.4e-06
 799000      1.24e-01      8.36e-04      1.06e-01    1.4e-06
 799100      1.03e-01      4.68e-04      8.89e-02    1.4e-06
 799200      2.26e-01      3.19e-04      1.99e-01    1.4e-06
 799300      2.46e-01      4.26e-05      2.17e-01    1.4e-06
 799400      2.30e-01      7.55e-05      2.03e-01    1.4e-06
 799500      2.69e-01      3.26e-04      2.36e-01    1.4e-06
 799600      2.65e-01      2.72e-05      2.34e-01    1.4e-06
 799700      2.39e-01      5.14e-04      2.09e-01    1.4e-06
 799800      2.32e-01      5.51e-04      2.02e-01    1.4e-06
 799900      2.45e-01      1.38e-04      2.16e-01    1.4e-06
 800000      2.26e-01      3.35e-04      2.00e-01    1.4e-06
 800100      2.43e-01      5.30e-04      2.14e-01    1.4e-06
 800200      1.13e-01      2.36e-04      9.98e-02    1.4e-06
 800300      4.05e-01      2.93e-03      3.51e-01    1.4e-06
 800400      1.30e-01      5.21e-04      1.14e-01    1.4e-06
 800500      2.67e-01      4.16e-04      2.36e-01    1.4e-06
 800600      2.22e-01      1.03e-04      1.96e-01    1.4e-06
 800700      1.17e-01      7.15e-05      1.04e-01    1.4e-06
 800800      2.22e-01      3.52e-04      1.96e-01    1.4e-06
 800900      1.41e-01      3.38e-04      1.24e-01    1.4e-06
 801000      9.32e-02      3.84e-04      8.16e-02    1.4e-06
 801100      1.10e-01      1.57e-04      9.76e-02    1.4e-06
 801200      1.16e-01      4.22e-04      1.02e-01    1.4e-06
 801300      2.36e-01      8.18e-05      2.10e-01    1.4e-06
 801400      2.50e-01      1.16e-03      2.14e-01    1.4e-06
 801500      2.32e-01      3.65e-04      2.05e-01    1.4e-06
 801600      2.31e-01      7.02e-04      2.01e-01    1.4e-06
 801700      2.34e-01      6.82e-04      2.05e-01    1.4e-06
 801800      1.11e-01      1.71e-04      9.80e-02    1.4e-06
 801900      2.26e-01      1.44e-04      2.00e-01    1.4e-06
 802000      2.17e-01      4.94e-04      1.91e-01    1.4e-06
 802100      2.33e-01      8.40e-04      2.02e-01    1.4e-06
 802200      2.11e-01      2.12e-04      1.87e-01    1.4e-06
 802300      2.41e-01      1.39e-04      2.13e-01    1.4e-06
 802400      2.45e-01      1.22e-03      2.08e-01    1.4e-06
 802500      9.82e-02      3.81e-04      8.60e-02    1.4e-06
 802600      2.29e-01      8.60e-05      2.03e-01    1.4e-06
 802700      2.60e-01      1.36e-03      2.19e-01    1.4e-06
 802800      2.17e-01      5.93e-04      1.90e-01    1.4e-06
 802900      2.70e-01      2.02e-03      2.15e-01    1.4e-06
 803000      2.41e-01      7.31e-04      2.11e-01    1.4e-06
 803100      2.38e-01      1.75e-04      2.11e-01    1.4e-06
 803200      1.35e-01      1.17e-04      1.19e-01    1.4e-06
 803300      2.31e-01      6.38e-04      2.02e-01    1.4e-06
 803400      2.55e-01      2.49e-04      2.26e-01    1.4e-06
 803500      2.32e-01      5.24e-04      2.04e-01    1.4e-06
 803600      2.23e-01      9.72e-04      1.91e-01    1.4e-06
 803700      2.42e-01      1.89e-04      2.14e-01    1.4e-06
 803800      4.61e-01      2.35e-03      4.04e-01    1.4e-06
 803900      4.35e-01      4.81e-04      3.86e-01    1.4e-06
 804000      2.48e-01      1.57e-03      2.04e-01    1.4e-06
 804100      2.15e-01      3.91e-04      1.90e-01    1.4e-06
 804200      2.35e-01      3.82e-04      2.07e-01    1.4e-06
 804300      2.17e-01      1.08e-03      1.84e-01    1.4e-06
 804400      5.23e-01      3.99e-03      4.52e-01    1.4e-06
 804500      2.19e-01      2.45e-04      1.94e-01    1.4e-06
 804600      2.61e-01      1.49e-03      2.18e-01    1.4e-06
 804700      2.25e-01      4.62e-04      1.98e-01    1.4e-06
 804800      9.15e-02      2.74e-04      8.06e-02    1.4e-06
 804900      2.42e-01      1.41e-03      2.02e-01    1.4e-06
 805000      2.53e-01      1.27e-03      2.16e-01    1.3e-06
 805100      1.16e-01      2.10e-04      1.03e-01    1.3e-06
 805200      2.34e-01      1.31e-04      2.08e-01    1.3e-06
 805300      2.27e-01      6.83e-04      1.99e-01    1.3e-06
 805400      4.16e-01      1.48e-03      3.69e-01    1.3e-06
 805500      2.42e-01      1.12e-03      2.07e-01    1.3e-06
 805600      2.25e-01      4.70e-04      1.99e-01    1.3e-06
 805700      2.35e-01      7.58e-04      2.06e-01    1.3e-06
 805800      1.22e-01      1.48e-03      9.52e-02    1.3e-06
 805900      2.51e-01      1.35e-03      2.13e-01    1.3e-06
 806000      2.36e-01      1.94e-04      2.10e-01    1.3e-06
 806100      1.13e-01      1.44e-03      8.72e-02    1.3e-06
 806200      1.03e-01      1.08e-03      8.36e-02    1.3e-06
 806300      2.27e-01      1.01e-04      2.03e-01    1.3e-06
 806400      1.49e-01      8.13e-04      1.29e-01    1.3e-06
 806500      2.32e-01      6.44e-04      2.04e-01    1.3e-06
 806600      3.30e-01      4.13e-03      2.01e-01    1.3e-06
 806700      2.22e-01      8.64e-04      1.92e-01    1.3e-06
 806800      2.48e-01      4.40e-04      2.20e-01    1.3e-06
 806900      2.40e-01      3.29e-04      2.14e-01    1.3e-06
 807000      2.31e-01      2.18e-04      2.06e-01    1.3e-06
 807100      4.19e-01      7.38e-04      3.73e-01    1.3e-06
 807200      2.55e-01      5.75e-06      2.28e-01    1.3e-06
 807300      1.24e-01      6.60e-04      1.09e-01    1.3e-06
 807400      2.33e-01      5.65e-04      2.06e-01    1.3e-06
 807500      1.16e-01      1.22e-04      1.03e-01    1.3e-06
 807600      2.20e-01      1.37e-04      1.96e-01    1.3e-06
 807700      2.17e-01      5.55e-04      1.92e-01    1.3e-06
 807800      1.13e-01      1.15e-03      9.21e-02    1.3e-06
 807900      2.92e-01      1.02e-03      2.55e-01    1.3e-06
 808000      1.19e-01      1.41e-04      1.06e-01    1.3e-06
 808100      2.46e-01      1.33e-03      2.08e-01    1.3e-06
 808200      2.38e-01      8.25e-04      2.08e-01    1.3e-06
 808300      1.05e-01      4.90e-04      9.25e-02    1.3e-06
 808400      2.38e-01      4.81e-04      2.11e-01    1.3e-06
 808500      1.01e-01      2.74e-04      8.97e-02    1.3e-06
 808600      1.12e-01      4.89e-05      9.99e-02    1.3e-06
 808700      2.31e-01      5.41e-04      2.04e-01    1.3e-06
 808800      8.85e-02      5.20e-05      7.88e-02    1.3e-06
 808900      1.48e-01      1.60e-03      1.19e-01    1.3e-06
 809000      2.66e-01      2.17e-03      2.09e-01    1.3e-06
 809100      2.44e-01      5.36e-04      2.16e-01    1.3e-06
 809200      2.31e-01      2.15e-04      2.06e-01    1.3e-06
 809300      3.00e-01      2.48e-03      2.34e-01    1.3e-06
 809400      2.26e-01      2.79e-04      2.01e-01    1.3e-06
 809500      1.25e-01      8.19e-04      1.07e-01    1.3e-06
 809600      1.68e-01      2.62e-03      1.19e-01    1.3e-06
 809700      2.19e-01      7.16e-04      1.92e-01    1.3e-06
 809800      2.68e-01      2.62e-04      2.39e-01    1.3e-06
 809900      2.57e-01      1.12e-03      2.21e-01    1.3e-06
 810000      2.33e-01      9.08e-05      2.09e-01    1.2e-06
 810100      2.23e-01      3.78e-04      1.99e-01    1.2e-06
 810200      1.22e-01      4.80e-04      1.08e-01    1.2e-06
 810300      1.08e-01      1.20e-03      8.75e-02    1.2e-06
 810400      2.37e-01      7.48e-04      2.09e-01    1.2e-06
 810500      2.16e-01      2.85e-04      1.93e-01    1.2e-06
 810600      2.32e-01      1.46e-04      2.08e-01    1.2e-06
 810700      2.55e-01      3.48e-04      2.27e-01    1.2e-06
 810800      2.15e-01      5.83e-05      1.93e-01    1.2e-06
 810900      1.14e-01      8.36e-04      9.82e-02    1.2e-06
 811000      1.21e-01      1.19e-03      9.96e-02    1.2e-06
 811100      2.23e-01      3.70e-04      1.99e-01    1.2e-06
 811200      2.50e-01      1.79e-03      2.03e-01    1.2e-06
 811300      2.37e-01      1.71e-04      2.12e-01    1.2e-06
 811400      2.24e-01      3.10e-04      2.00e-01    1.2e-06
 811500      2.33e-01      6.19e-04      2.07e-01    1.2e-06
 811600      1.18e-01      9.19e-06      1.05e-01    1.2e-06
 811700      2.89e-01      2.68e-03      2.18e-01    1.2e-06
 811800      2.63e-01      6.13e-04      2.33e-01    1.2e-06
 811900      1.25e-01      7.63e-05      1.12e-01    1.2e-06
 812000      2.29e-01      8.53e-04      2.00e-01    1.2e-06
 812100      1.12e-01      6.47e-04      9.74e-02    1.2e-06
 812200      2.36e-01      1.42e-03      1.98e-01    1.2e-06
 812300      9.58e-02      7.91e-04      8.12e-02    1.2e-06
 812400      2.21e-01      3.18e-04      1.98e-01    1.2e-06
 812500      2.36e-01      1.02e-03      2.05e-01    1.2e-06
 812600      2.19e-01      2.82e-04      1.95e-01    1.2e-06
 812700      9.60e-02      3.64e-04      8.50e-02    1.2e-06
 812800      4.07e-01      1.83e-04      3.65e-01    1.2e-06
 812900      9.78e-02      6.08e-04      8.49e-02    1.2e-06
 813000      4.88e-01      6.01e-04      4.37e-01    1.2e-06
 813100      2.38e-01      1.14e-04      2.13e-01    1.2e-06
 813200      9.02e-02      2.65e-04      8.03e-02    1.2e-06
 813300      1.27e-01      6.57e-04      1.11e-01    1.2e-06
 813400      2.58e-01      9.98e-04      2.25e-01    1.2e-06
 813500      1.07e-01      5.25e-04      9.39e-02    1.2e-06
 813600      2.36e-01      3.24e-04      2.10e-01    1.2e-06
 813700      2.35e-01      2.70e-04      2.10e-01    1.2e-06
 813800      9.32e-02      1.20e-04      8.34e-02    1.2e-06
 813900      9.54e-02      3.72e-05      8.54e-02    1.2e-06
 814000      4.55e-01      6.99e-04      4.07e-01    1.2e-06
 814100      2.22e-01      1.57e-04      1.98e-01    1.2e-06
 814200      2.40e-01      4.85e-04      2.14e-01    1.2e-06
 814300      2.35e-01      4.84e-04      2.09e-01    1.2e-06
 814400      2.60e-01      1.83e-03      2.13e-01    1.2e-06
 814500      2.34e-01      3.76e-04      2.09e-01    1.2e-06
 814600      2.21e-01      4.47e-04      1.97e-01    1.2e-06
 814700      1.17e-01      6.12e-04      1.03e-01    1.2e-06
 814800      3.86e-01      1.04e-03      3.44e-01    1.2e-06
 814900      2.38e-01      3.50e-04      2.12e-01    1.2e-06
 815000      2.24e-01      1.47e-04      2.02e-01    1.2e-06
 815100      1.34e-01      1.10e-03      1.14e-01    1.2e-06
 815200      2.47e-01      6.77e-04      2.19e-01    1.2e-06
 815300      2.22e-01      2.47e-04      2.00e-01    1.2e-06
 815400      2.46e-01      8.65e-04      2.16e-01    1.2e-06
 815500      2.29e-01      3.12e-04      2.05e-01    1.2e-06
 815600      1.20e-01      1.96e-03      8.34e-02    1.2e-06
 815700      2.27e-01      3.54e-04      2.03e-01    1.2e-06
 815800      2.24e-01      1.75e-04      2.02e-01    1.2e-06
 815900      2.17e-01      1.95e-04      1.96e-01    1.2e-06
 816000      2.09e-01      5.02e-04      1.86e-01    1.2e-06
 816100      2.20e-01      1.65e-04      1.97e-01    1.2e-06
 816200      2.85e-01      7.49e-04      2.53e-01    1.2e-06
 816300      2.24e-01      5.90e-04      1.99e-01    1.2e-06
 816400      2.13e-01      4.83e-04      1.90e-01    1.2e-06
 816500      2.25e-01      4.79e-04      2.01e-01    1.2e-06
 816600      1.43e-01      1.66e-03      1.15e-01    1.2e-06
 816700      1.00e-01      4.34e-04      8.89e-02    1.2e-06
 816800      2.59e-01      1.16e-03      2.25e-01    1.2e-06
 816900      2.24e-01      1.12e-03      1.93e-01    1.2e-06
 817000      1.07e-01      2.40e-04      9.59e-02    1.2e-06
 817100      1.27e-01      7.50e-05      1.14e-01    1.2e-06
 817200      1.12e-01      3.50e-04      9.99e-02    1.2e-06
 817300      2.34e-01      1.01e-03      2.04e-01    1.2e-06
 817400      9.95e-02      6.29e-04      8.68e-02    1.2e-06
 817500      9.29e-02      1.07e-04      8.36e-02    1.2e-06
 817600      9.23e-02      1.10e-04      8.30e-02    1.2e-06
 817700      1.08e-01      1.22e-03      8.71e-02    1.2e-06
 817800      2.16e-01      4.58e-05      1.94e-01    1.2e-06
 817900      8.23e-02      5.77e-05      7.40e-02    1.2e-06
 818000      1.18e-01      2.04e-05      1.06e-01    1.2e-06
 818100      2.36e-01      1.03e-03      2.06e-01    1.2e-06
 818200      2.09e-01      3.88e-04      1.87e-01    1.2e-06
 818300      2.49e-01      3.17e-04      2.24e-01    1.2e-06
 818400      2.23e-01      5.28e-04      1.98e-01    1.2e-06
 818500      2.36e-01      2.58e-05      2.13e-01    1.2e-06
 818600      2.28e-01      6.14e-04      2.03e-01    1.2e-06
 818700      1.27e-01      5.03e-04      1.13e-01    1.2e-06
 818800      2.54e-01      3.98e-04      2.28e-01    1.2e-06
 818900      2.46e-01      7.87e-05      2.22e-01    1.2e-06
 819000      1.22e-01      8.70e-04      1.06e-01    1.2e-06
 819100      1.46e-01      1.81e-03      1.15e-01    1.2e-06
 819200      2.37e-01      6.89e-04      2.10e-01    1.2e-06
 819300      2.28e-01      2.82e-04      2.05e-01    1.2e-06
 819400      2.18e-01      9.38e-05      1.96e-01    1.2e-06
 819500      4.07e-01      1.86e-04      3.67e-01    1.2e-06
 819600      2.43e-01      4.81e-04      2.17e-01    1.2e-06
 819700      4.18e-01      2.01e-03      3.73e-01    1.2e-06
 819800      2.27e-01      2.39e-04      2.04e-01    1.2e-06
 819900      2.29e-01      3.23e-04      2.06e-01    1.2e-06
 820000      2.38e-01      5.49e-04      2.13e-01    1.1e-06
 820100      2.34e-01      5.15e-04      2.10e-01    1.1e-06
 820200      2.16e-01      4.16e-05      1.96e-01    1.1e-06
 820300      2.34e-01      6.27e-05      2.12e-01    1.1e-06
 820400      9.30e-02      1.07e-04      8.41e-02    1.1e-06
 820500      2.11e-01      4.55e-04      1.89e-01    1.1e-06
 820600      3.84e-01      2.31e-03      3.42e-01    1.1e-06
 820700      2.45e-01      2.77e-04      2.21e-01    1.1e-06
 820800      2.21e-01      3.60e-04      1.99e-01    1.1e-06
 820900      2.22e-01      4.75e-04      1.99e-01    1.1e-06
 821000      1.19e-01      7.34e-04      1.04e-01    1.1e-06
 821100      2.64e-01      1.76e-03      2.20e-01    1.1e-06
 821200      2.07e-01      1.05e-04      1.87e-01    1.1e-06
 821300      9.31e-02      1.22e-04      8.41e-02    1.1e-06
 821400      2.27e-01      6.71e-04      2.03e-01    1.1e-06
 821500      2.28e-01      6.96e-04      2.03e-01    1.1e-06
 821600      2.26e-01      3.00e-04      2.04e-01    1.1e-06
 821700      4.43e-01      1.14e-03      3.99e-01    1.1e-06
 821800      2.69e-01      1.40e-03      2.31e-01    1.1e-06
 821900      2.62e-01      1.21e-03      2.28e-01    1.1e-06
 822000      9.71e-02      2.48e-04      8.74e-02    1.1e-06
 822100      2.27e-01      8.59e-05      2.06e-01    1.1e-06
 822200      2.37e-01      9.16e-04      2.09e-01    1.1e-06
 822300      2.36e-01      1.82e-04      2.13e-01    1.1e-06
 822400      2.24e-01      4.15e-04      2.02e-01    1.1e-06
 822500      2.17e-01      8.74e-05      1.96e-01    1.1e-06
 822600      2.34e-01      8.18e-04      2.08e-01    1.1e-06
